PASSENGERS,FREIGHT,MAIL,DISTANCE,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,MONTH,CLASS
36.00,0.00,0.00,860.00,Southwest Airlines Co.,13342,"Milwaukee, WI",BOS,"Boston, MA",4,F
36.00,0.00,0.00,1004.00,Southwest Airlines Co.,13342,"Milwaukee, WI",HOU,"Houston, TX",8,F
36.00,0.00,0.00,1694.00,Delta Air Lines Inc.,14747,"Seattle, WA",MKE,"Milwaukee, WI",3,F
36.00,0.00,0.00,1738.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SNA,"Santa Ana, CA",1,F
37.00,0.00,0.00,221.00,Delta Air Lines Inc.,11067,"Champaign/Urbana, IL",MSN,"Madison, WI",1,L
37.00,0.00,0.00,221.00,Delta Air Lines Inc.,13485,"Madison, WI",CMI,"Champaign/Urbana, IL",1,L
37.00,0.00,0.00,284.00,United Air Lines Inc.,13485,"Madison, WI",IND,"Indianapolis, IN",10,F
37.00,0.00,0.00,318.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",7,L
37.00,0.00,0.00,407.00,Breeze Aviation Group DBA  Breeze,13485,"Madison, WI",BJI,"Bemidji, MN",10,L
37.00,0.00,0.00,413.00,Delta Air Lines Inc.,13029,"Lincoln, NE",MSN,"Madison, WI",2,L
37.00,0.00,0.00,504.00,Breeze Aviation Group DBA  Breeze,11898,"Grand Forks, ND",MSN,"Madison, WI",10,L
37.00,0.00,0.00,612.00,"Global Crossing Airlines, Inc.",14711,"State College, PA",MSN,"Madison, WI",1,L
37.00,0.00,0.00,690.00,Delta Air Lines Inc.,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",1,L
37.00,0.00,0.00,690.00,Southwest Airlines Co.,13342,"Milwaukee, WI",PHL,"Philadelphia, PA",10,F
37.00,0.00,0.00,1113.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SRQ,"Sarasota/Bradenton, FL",8,F
37.00,0.00,0.00,1845.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SFO,"San Francisco, CA",1,F
38.00,0.00,0.00,108.00,American Airlines Inc.,13485,"Madison, WI",ORD,"Chicago, IL",8,F
38.00,0.00,0.00,208.00,Air Wisconsin Airlines Corp,10408,"Appleton, WI",SBN,"South Bend, IN",4,F
38.00,0.00,0.00,310.00,Delta Air Lines Inc.,10683,"Bloomington, IN",MSN,"Madison, WI",1,L
38.00,0.00,0.00,612.00,"Global Crossing Airlines, Inc.",13485,"Madison, WI",SCE,"State College, PA",1,L
38.00,0.00,0.00,634.00,Southwest Airlines Co.,11996,"Greer, SC",MKE,"Milwaukee, WI",9,F
38.00,0.00,0.00,1032.00,Southwest Airlines Co.,13342,"Milwaukee, WI",AUS,"Austin, TX",2,F
38.00,0.00,0.00,1739.00,Southwest Airlines Co.,14679,"San Diego, CA",MKE,"Milwaukee, WI",2,F
38.00,0.00,0.00,1756.00,Southwest Airlines Co.,13342,"Milwaukee, WI",LAX,"Los Angeles, CA",9,F
38.00,0.00,0.00,1778.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SMF,"Sacramento, CA",10,F
38.00,0.00,0.00,4166.00,United Air Lines Inc.,13485,"Madison, WI",HNL,"Honolulu, HI",7,F
39.00,0.00,0.00,108.00,American Airlines Inc.,13930,"Chicago, IL",MSN,"Madison, WI",8,F
39.00,0.00,0.00,228.00,Delta Air Lines Inc.,13485,"Madison, WI",MSP,"Minneapolis, MN",3,L
39.00,0.00,0.00,242.00,Delta Air Lines Inc.,12884,"Lansing, MI",MSN,"Madison, WI",2,L
39.00,0.00,0.00,310.00,Delta Air Lines Inc.,13485,"Madison, WI",BMG,"Bloomington, IN",1,L
39.00,0.00,0.00,984.00,Mesa Airlines Inc.,13342,"Milwaukee, WI",IAH,"Houston, TX",2,F
39.00,0.00,0.00,1756.00,Southwest Airlines Co.,12892,"Los Angeles, CA",MKE,"Milwaukee, WI",5,F
40.00,0.00,0.00,74.00,Air Wisconsin Airlines Corp,13485,"Madison, WI",MKE,"Milwaukee, WI",9,F
40.00,0.00,0.00,228.00,Delta Air Lines Inc.,13487,"Minneapolis, MN",MSN,"Madison, WI",3,L
40.00,0.00,0.00,302.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,"Detroit, MI",MSN,"Madison, WI",2,L
40.00,0.00,0.00,803.00,Southwest Airlines Co.,13577,"Myrtle Beach, SC",MKE,"Milwaukee, WI",10,F
40.00,0.00,0.00,2119.00,Southwest Airlines Co.,14843,"San Juan, PR",MKE,"Milwaukee, WI",7,F
40.00,65.00,0.00,1095.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SAT,"San Antonio, TX",8,F
41.00,0.00,0.00,399.00,Air Wisconsin Airlines Corp,11577,"Erie, PA",MKE,"Milwaukee, WI",2,F
41.00,0.00,0.00,690.00,Air Wisconsin Airlines Corp,13342,"Milwaukee, WI",PHL,"Philadelphia, PA",9,F
41.00,0.00,0.00,708.00,Republic Airline,11057,"Charlotte, NC",MSN,"Madison, WI",6,F
41.00,0.00,0.00,714.00,Delta Air Lines Inc.,10821,"Baltimore, MD",MSN,"Madison, WI",1,L
41.00,0.00,0.00,1032.00,United Air Lines Inc.,13342,"Milwaukee, WI",AUS,"Austin, TX",8,F
41.00,0.00,0.00,1778.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SMF,"Sacramento, CA",5,F
41.00,0.00,0.00,1835.00,Southwest Airlines Co.,13342,"Milwaukee, WI",OAK,"Oakland, CA",1,F
41.00,0.00,0.00,4182.00,Southwest Airlines Co.,13830,"Kahului, HI",MKE,"Milwaukee, WI",1,F
41.00,100.00,0.00,1247.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SLC,"Salt Lake City, UT",2,F
41.00,250.00,0.00,1032.00,Southwest Airlines Co.,13342,"Milwaukee, WI",AUS,"Austin, TX",10,F
42.00,0.00,0.00,1032.00,Allegiant Air,13342,"Milwaukee, WI",AUS,"Austin, TX",5,L
42.00,6.00,0.00,689.00,Southwest Airlines Co.,13342,"Milwaukee, WI",RDU,"Raleigh/Durham, NC",9,F
42.00,148.00,0.00,1718.00,Southwest Airlines Co.,14057,"Portland, OR",MKE,"Milwaukee, WI",1,F
43.00,0.00,0.00,222.00,Air Wisconsin Airlines Corp,12884,"Lansing, MI",ATW,"Appleton, WI",8,F
43.00,0.00,0.00,396.00,Sun Country Airlines d/b/a MN Airlines,11203,"Mosinee, WI",OMA,"Omaha, NE",10,L
43.00,0.00,0.00,396.00,Sun Country Airlines d/b/a MN Airlines,13871,"Omaha, NE",CWA,"Mosinee, WI",10,L
43.00,0.00,0.00,715.00,Southwest Airlines Co.,13342,"Milwaukee, WI",ALB,"Albany, NY",8,F
43.00,0.00,0.00,1667.00,Southwest Airlines Co.,14570,"Reno, NV",MKE,"Milwaukee, WI",6,F
43.00,0.00,0.00,1747.00,Southwest Airlines Co.,13342,"Milwaukee, WI",LGB,"Long Beach, CA",5,F
44.00,0.00,0.00,225.00,Breeze Aviation Group DBA  Breeze,12878,"Lafayette, IN",MSN,"Madison, WI",3,L
44.00,0.00,0.00,413.00,Breeze Aviation Group DBA  Breeze,13029,"Lincoln, NE",MSN,"Madison, WI",10,L
44.00,0.00,0.00,413.00,Breeze Aviation Group DBA  Breeze,13485,"Madison, WI",LNK,"Lincoln, NE",10,L
44.00,0.00,0.00,780.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,"Milwaukee, WI",BDL,"Hartford, CT",1,L
44.00,0.00,0.00,1032.00,Southwest Airlines Co.,10423,"Austin, TX",MKE,"Milwaukee, WI",4,F
44.00,0.00,0.00,1142.00,Southwest Airlines Co.,13342,"Milwaukee, WI",ABQ,"Albuquerque, NM",7,F
44.00,0.00,0.00,1247.00,Southwest Airlines Co.,14869,"Salt Lake City, UT",MKE,"Milwaukee, WI",2,F
44.00,0.00,0.00,1258.00,Southwest Airlines Co.,13303,"Miami, FL",MKE,"Milwaukee, WI",10,F
45.00,0.00,0.00,108.00,GoJet Airlines LLC d/b/a United Express,13485,"Madison, WI",ORD,"Chicago, IL",3,F
45.00,0.00,0.00,108.00,GoJet Airlines LLC d/b/a United Express,13930,"Chicago, IL",MSN,"Madison, WI",3,F
45.00,0.00,0.00,108.00,Republic Airline,13930,"Chicago, IL",MSN,"Madison, WI",8,F
45.00,0.00,0.00,280.00,Air Wisconsin Airlines Corp,11977,"Green Bay, WI",BMI,"Bloomington/Normal, IL",8,F
45.00,0.00,0.00,284.00,Air Wisconsin Airlines Corp,11203,"Mosinee, WI",PIA,"Peoria, IL",8,F
45.00,0.00,0.00,1665.00,"Global Crossing Airlines, Inc.",13342,"Milwaukee, WI",PSP,"Palm Springs, CA",6,L
45.00,0.00,0.00,1829.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SJC,"San Jose, CA",3,F
46.00,0.00,0.00,225.00,Breeze Aviation Group DBA  Breeze,13485,"Madison, WI",LAF,"Lafayette, IN",3,L
46.00,0.00,0.00,241.00,Air Wisconsin Airlines Corp,13459,"Marquette, MI",MSN,"Madison, WI",8,F
46.00,0.00,0.00,241.00,Air Wisconsin Airlines Corp,14633,"Rochester, MN",MKE,"Milwaukee, WI",7,F
46.00,0.00,0.00,287.00,Delta Air Lines Inc.,11977,"Green Bay, WI",DTW,"Detroit, MI",3,F
46.00,0.00,0.00,398.00,Delta Air Lines Inc.,11066,"Columbus, OH",MSN,"Madison, WI",2,L
46.00,0.00,0.00,398.00,Delta Air Lines Inc.,13485,"Madison, WI",CMH,"Columbus, OH",2,L
46.00,0.00,0.00,651.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",CLT,"Charlotte, NC",3,L
46.00,0.00,0.00,708.00,Republic Airline,13485,"Madison, WI",CLT,"Charlotte, NC",6,F
46.00,0.00,0.00,745.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",JFK,"New York, NY",1,L
46.00,0.00,0.00,903.00,Southwest Airlines Co.,13495,"New Orleans, LA",MKE,"Milwaukee, WI",10,F
46.00,0.00,0.00,984.00,Allegiant Air,12266,"Houston, TX",LSE,"La Crosse, WI",8,L
46.00,0.00,0.00,1247.00,Southwest Airlines Co.,14869,"Salt Lake City, UT",MKE,"Milwaukee, WI",3,F
46.00,0.00,0.00,1462.00,Southwest Airlines Co.,15376,"Tucson, AZ",MKE,"Milwaukee, WI",3,F
46.00,0.00,0.00,1490.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",RNO,"Reno, NV",5,L
46.00,0.00,0.00,1490.00,Sun Country Airlines d/b/a MN Airlines,14570,"Reno, NV",EAU,"Eau Claire, WI",5,L
47.00,0.00,0.00,242.00,Delta Air Lines Inc.,12884,"Lansing, MI",MSN,"Madison, WI",1,L
47.00,0.00,0.00,745.00,Delta Air Lines Inc.,12478,"New York, NY",MKE,"Milwaukee, WI",1,L
47.00,0.00,0.00,764.00,Piedmont Airlines,13485,"Madison, WI",PHL,"Philadelphia, PA",9,F
47.00,0.00,0.00,780.00,Delta Air Lines Inc.,10529,"Hartford, CT",MKE,"Milwaukee, WI",2,F
47.00,0.00,0.00,1204.00,Southwest Airlines Co.,13342,"Milwaukee, WI",PBI,"West Palm Beach/Palm Beach, FL",4,F
48.00,0.00,0.00,213.00,Piedmont Airlines,11203,"Mosinee, WI",ORD,"Chicago, IL",3,F
48.00,0.00,0.00,228.00,Air Wisconsin Airlines Corp,13487,"Minneapolis, MN",MSN,"Madison, WI",9,F
48.00,0.00,0.00,242.00,Delta Air Lines Inc.,13485,"Madison, WI",LAN,"Lansing, MI",1,L
48.00,0.00,0.00,504.00,American Airlines Inc.,13485,"Madison, WI",BNA,"Nashville, TN",5,F
48.00,0.00,0.00,592.00,Air Wisconsin Airlines Corp,10431,"Asheville, NC",MKE,"Milwaukee, WI",3,F
48.00,0.00,0.00,684.00,PSA Airlines Inc.,13485,"Madison, WI",IAD,"Washington, DC",6,F
48.00,0.00,0.00,764.00,Piedmont Airlines,14100,"Philadelphia, PA",MSN,"Madison, WI",9,F
48.00,0.00,0.00,903.00,Delta Air Lines Inc.,13495,"New Orleans, LA",MKE,"Milwaukee, WI",2,L
48.00,0.00,0.00,903.00,Southwest Airlines Co.,13342,"Milwaukee, WI",MSY,"New Orleans, LA",8,F
48.00,0.00,0.00,1665.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,"Milwaukee, WI",PSP,"Palm Springs, CA",6,L
48.00,300.00,0.00,557.00,Southwest Airlines Co.,13342,"Milwaukee, WI",MEM,"Memphis, TN",6,F
49.00,0.00,0.00,211.00,Air Wisconsin Airlines Corp,11721,"Flint, MI",MKE,"Milwaukee, WI",6,F
49.00,0.00,0.00,673.00,Air Wisconsin Airlines Corp,14524,"Richmond, VA",MKE,"Milwaukee, WI",7,F
49.00,0.00,0.00,684.00,United Air Lines Inc.,13485,"Madison, WI",IAD,"Washington, DC",9,F
49.00,0.00,0.00,689.00,Southwest Airlines Co.,14492,"Raleigh/Durham, NC",MKE,"Milwaukee, WI",10,F
49.00,0.00,0.00,876.00,Southwest Airlines Co.,13342,"Milwaukee, WI",ECP,"Panama City, FL",3,F
49.00,0.00,0.00,1011.00,Allegiant Air,10540,"Bedford, MA",LSE,"La Crosse, WI",8,L
49.00,0.00,0.00,1258.00,Delta Air Lines Inc.,13303,"Miami, FL",MKE,"Milwaukee, WI",2,L
50.00,0.00,0.00,96.00,Air Wisconsin Airlines Corp,10408,"Appleton, WI",MKE,"Milwaukee, WI",9,F
50.00,0.00,0.00,571.00,Air Wisconsin Airlines Corp,14574,"Roanoke, VA",MKE,"Milwaukee, WI",4,F
50.00,0.00,0.00,690.00,Air Wisconsin Airlines Corp,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",9,F
50.00,116.00,0.00,1745.00,Southwest Airlines Co.,10800,"Burbank, CA",MKE,"Milwaukee, WI",4,F
51.00,0.00,0.00,611.00,Delta Air Lines Inc.,12264,"Washington, DC",MKE,"Milwaukee, WI",3,L
51.00,0.00,0.00,845.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",BED,"Bedford, MA",3,L
51.00,0.00,0.00,1258.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",MIA,"Miami, FL",2,L
51.00,0.00,0.00,1738.00,Southwest Airlines Co.,14908,"Santa Ana, CA",MKE,"Milwaukee, WI",3,F
52.00,0.00,0.00,318.00,Delta Air Lines Inc.,11193,"Cincinnati, OH",MKE,"Milwaukee, WI",1,L
52.00,0.00,0.00,318.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",CVG,"Cincinnati, OH",1,L
52.00,0.00,0.00,396.00,Sun Country Airlines d/b/a MN Airlines,11203,"Mosinee, WI",OMA,"Omaha, NE",3,L
52.00,0.00,0.00,690.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",PHL,"Philadelphia, PA",1,L
52.00,0.00,0.00,1004.00,United Air Lines Inc.,13485,"Madison, WI",AUS,"Austin, TX",5,F
52.00,0.00,0.00,1396.00,Envoy Air,13485,"Madison, WI",PHX,"Phoenix, AZ",1,F
52.00,863.00,0.00,1778.00,Southwest Airlines Co.,14893,"Sacramento, CA",MKE,"Milwaukee, WI",4,F
53.00,0.00,0.00,845.00,Delta Air Lines Inc.,10540,"Bedford, MA",MKE,"Milwaukee, WI",2,L
53.00,0.00,0.00,903.00,Delta Air Lines Inc.,13495,"New Orleans, LA",MKE,"Milwaukee, WI",3,L
53.00,0.00,0.00,1460.00,Delta Air Lines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",2,L
53.00,0.00,0.00,1738.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SNA,"Santa Ana, CA",5,F
54.00,0.00,0.00,396.00,Sun Country Airlines d/b/a MN Airlines,13871,"Omaha, NE",CWA,"Mosinee, WI",3,L
54.00,0.00,0.00,850.00,Delta Air Lines Inc.,11259,"Dallas, TX",MKE,"Milwaukee, WI",3,L
54.00,0.00,0.00,861.00,Southwest Airlines Co.,13342,"Milwaukee, WI",PNS,"Pensacola, FL",8,F
54.00,0.00,0.00,1756.00,Spirit Air Lines,12892,"Los Angeles, CA",MKE,"Milwaukee, WI",6,F
54.00,290.00,0.00,1270.00,Southwest Airlines Co.,11540,"El Paso, TX",MKE,"Milwaukee, WI",9,F
55.00,0.00,0.00,173.00,Envoy Air,11977,"Green Bay, WI",ORD,"Chicago, IL",6,F
55.00,0.00,0.00,221.00,"Global Crossing Airlines, Inc.",11067,"Champaign/Urbana, IL",MSN,"Madison, WI",1,L
55.00,0.00,0.00,736.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",OKC,"Oklahoma City, OK",1,L
55.00,0.00,0.00,845.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",BED,"Bedford, MA",2,L
55.00,0.00,0.00,1081.00,United Air Lines Inc.,10140,"Albuquerque, NM",MSN,"Madison, WI",9,F
55.00,0.00,0.00,1258.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",MIA,"Miami, FL",10,L
55.00,0.00,0.00,1747.00,Southwest Airlines Co.,12954,"Long Beach, CA",MKE,"Milwaukee, WI",9,F
56.00,0.00,0.00,160.00,Envoy Air,13930,"Chicago, IL",ATW,"Appleton, WI",4,F
56.00,0.00,0.00,221.00,"Global Crossing Airlines, Inc.",13485,"Madison, WI",CMI,"Champaign/Urbana, IL",1,L
56.00,0.00,0.00,297.00,Delta Air Lines Inc.,13487,"Minneapolis, MN",MKE,"Milwaukee, WI",10,L
56.00,0.00,0.00,328.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",CLE,"Cleveland, OH",1,L
56.00,0.00,0.00,669.00,Delta Air Lines Inc.,10397,"Atlanta, GA",MKE,"Milwaukee, WI",10,L
56.00,0.00,0.00,669.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",ATL,"Atlanta, GA",10,L
56.00,0.00,0.00,764.00,PSA Airlines Inc.,14100,"Philadelphia, PA",MSN,"Madison, WI",2,F
56.00,0.00,0.00,845.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,"Bedford, MA",MKE,"Milwaukee, WI",2,L
56.00,0.00,0.00,1142.00,Southwest Airlines Co.,10140,"Albuquerque, NM",MKE,"Milwaukee, WI",9,F
56.00,0.00,0.00,1389.00,Sun Country Airlines d/b/a MN Airlines,10590,"Bullhead City, AZ",EAU,"Eau Claire, WI",6,L
56.00,0.00,0.00,1389.00,Sun Country Airlines d/b/a MN Airlines,11471,"Eau Claire, WI",IFP,"Bullhead City, AZ",6,L
56.00,0.00,0.00,1694.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,"Milwaukee, WI",BFI,"Seattle, WA",2,L
56.00,1540.00,0.00,1835.00,Southwest Airlines Co.,13796,"Oakland, CA",MKE,"Milwaukee, WI",10,F
57.00,0.00,0.00,238.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",IND,"Indianapolis, IN",2,L
57.00,0.00,0.00,431.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",6,L
57.00,0.00,0.00,690.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",PHL,"Philadelphia, PA",4,L
57.00,0.00,0.00,690.00,Delta Air Lines Inc.,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",4,L
57.00,0.00,0.00,780.00,Delta Air Lines Inc.,10529,"Hartford, CT",MKE,"Milwaukee, WI",2,L
57.00,0.00,0.00,780.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",BDL,"Hartford, CT",2,L
57.00,0.00,0.00,860.00,Southwest Airlines Co.,10721,"Boston, MA",MKE,"Milwaukee, WI",6,F
57.00,0.00,0.00,896.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",1,L
57.00,0.00,0.00,1004.00,Delta Air Lines Inc.,12191,"Houston, TX",MKE,"Milwaukee, WI",3,L
57.00,0.00,0.00,1835.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,"Milwaukee, WI",OAK,"Oakland, CA",6,L
58.00,0.00,0.00,324.00,Delta Air Lines Inc.,11123,"St. Louis, MO",MKE,"Milwaukee, WI",4,L
58.00,0.00,0.00,690.00,Delta Air Lines Inc.,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",10,L
58.00,0.00,0.00,831.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SAV,"Savannah, GA",2,F
58.00,0.00,0.00,1174.00,United Air Lines Inc.,13485,"Madison, WI",SLC,"Salt Lake City, UT",7,F
58.00,230.00,0.00,1247.00,Southwest Airlines Co.,13342,"Milwaukee, WI",SLC,"Salt Lake City, UT",1,F
59.00,0.00,0.00,238.00,Delta Air Lines Inc.,12339,"Indianapolis, IN",MKE,"Milwaukee, WI",2,L
59.00,0.00,0.00,297.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",1,L
59.00,0.00,0.00,475.00,Delta Air Lines Inc.,10693,"Nashville, TN",MKE,"Milwaukee, WI",10,L
59.00,0.00,0.00,611.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",IAD,"Washington, DC",6,L
59.00,0.00,0.00,764.00,PSA Airlines Inc.,13485,"Madison, WI",PHL,"Philadelphia, PA",2,F
59.00,0.00,0.00,861.00,Southwest Airlines Co.,13342,"Milwaukee, WI",PNS,"Pensacola, FL",5,F
59.00,0.00,0.00,896.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",4,L
60.00,0.00,0.00,318.00,"Global Crossing Airlines, Inc.",13342,"Milwaukee, WI",CVG,"Cincinnati, OH",2,L
60.00,0.00,0.00,324.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",CPS,"St. Louis, MO",9,L
60.00,0.00,0.00,611.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",IAD,"Washington, DC",4,L
60.00,0.00,0.00,634.00,PSA Airlines Inc.,11278,"Washington, DC",MKE,"Milwaukee, WI",3,F
60.00,0.00,0.00,799.00,Republic Airline,11618,"Newark, NJ",MSN,"Madison, WI",2,F
60.00,0.00,0.00,1142.00,Southwest Airlines Co.,10140,"Albuquerque, NM",MKE,"Milwaukee, WI",10,F
60.00,0.00,0.00,1174.00,United Air Lines Inc.,13485,"Madison, WI",SLC,"Salt Lake City, UT",6,F
60.00,0.00,0.00,1460.00,Delta Air Lines Inc.,14107,"Phoenix, AZ",MKE,"Milwaukee, WI",6,L
60.00,0.00,0.00,1718.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",PDX,"Portland, OR",2,L
60.00,0.00,0.00,1739.00,Delta Air Lines Inc.,14679,"San Diego, CA",MKE,"Milwaukee, WI",9,L
60.00,12669.00,0.00,317.00,United Air Lines Inc.,13342,"Milwaukee, WI",STL,"St. Louis, MO",4,L
61.00,0.00,0.00,398.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,"Columbus, OH",MSN,"Madison, WI",1,L
61.00,0.00,0.00,611.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",IAD,"Washington, DC",2,L
61.00,0.00,0.00,1243.00,Southwest Airlines Co.,11697,"Fort Lauderdale, FL",MKE,"Milwaukee, WI",7,F
61.00,0.00,0.00,1745.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",BUR,"Burbank, CA",7,L
61.00,0.00,0.00,1745.00,Southwest Airlines Co.,13342,"Milwaukee, WI",BUR,"Burbank, CA",4,F
61.00,11268.00,0.00,297.00,United Air Lines Inc.,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",6,L
61.00,11697.00,0.00,334.00,United Air Lines Inc.,13342,"Milwaukee, WI",BKL,"Cleveland, OH",6,L
62.00,0.00,0.00,237.00,Delta Air Lines Inc.,11433,"Detroit, MI",MKE,"Milwaukee, WI",1,L
62.00,0.00,0.00,297.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",MSP,"Minneapolis, MN",3,L
62.00,0.00,0.00,845.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",BED,"Bedford, MA",7,L
62.00,0.00,0.00,1747.00,Southwest Airlines Co.,13342,"Milwaukee, WI",LGB,"Long Beach, CA",8,F
62.00,183.00,0.00,925.00,Southwest Airlines Co.,13342,"Milwaukee, WI",JAX,"Jacksonville, FL",4,F
62.00,12669.00,0.00,1747.00,United Air Lines Inc.,12954,"Long Beach, CA",MKE,"Milwaukee, WI",4,L
63.00,0.00,0.00,318.00,Delta Air Lines Inc.,11193,"Cincinnati, OH",MKE,"Milwaukee, WI",7,L
63.00,0.00,0.00,396.00,Sun Country Airlines d/b/a MN Airlines,11203,"Mosinee, WI",OMA,"Omaha, NE",8,L
63.00,0.00,0.00,396.00,Sun Country Airlines d/b/a MN Airlines,13871,"Omaha, NE",CWA,"Mosinee, WI",8,L
63.00,0.00,0.00,557.00,Delta Air Lines Inc.,13244,"Memphis, TN",MKE,"Milwaukee, WI",10,L
63.00,0.00,0.00,690.00,Delta Air Lines Inc.,14100,"Philadelphia, PA",MKE,"Milwaukee, WI",8,L
63.00,0.00,0.00,780.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10529,"Hartford, CT",MKE,"Milwaukee, WI",3,L
63.00,0.00,0.00,887.00,Southwest Airlines Co.,14321,"Portland, ME",MKE,"Milwaukee, WI",10,F
63.00,0.00,0.00,1066.00,Delta Air Lines Inc.,13204,"Orlando, FL",MKE,"Milwaukee, WI",3,L
63.00,0.00,0.00,1247.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",SLC,"Salt Lake City, UT",3,L
63.00,10957.00,0.00,1845.00,United Air Lines Inc.,13342,"Milwaukee, WI",SFO,"San Francisco, CA",5,L
63.00,11766.00,0.00,317.00,United Air Lines Inc.,13342,"Milwaukee, WI",STL,"St. Louis, MO",5,L
63.00,12315.00,0.00,1460.00,United Air Lines Inc.,13342,"Milwaukee, WI",PHX,"Phoenix, AZ",4,L
64.00,0.00,0.00,431.00,Delta Air Lines Inc.,14122,"Pittsburgh, PA",MKE,"Milwaukee, WI",9,L
64.00,0.00,0.00,611.00,Delta Air Lines Inc.,12264,"Washington, DC",MKE,"Milwaukee, WI",4,L
64.00,0.00,0.00,611.00,Delta Air Lines Inc.,13342,"Milwaukee, WI",IAD,"Washington, DC",9,L
64.00,0.00,0.00,669.00,Delta Air Lines Inc.,10397,"Atlanta, GA",MKE,"Milwaukee, WI",7,L
64.00,0.00,0.00,736.00,Delta Air Lines Inc.,13851,"Oklahoma City, OK",MKE,"Milwaukee, WI",10,L
64.00,0.00,0.00,984.00,Mesa Airlines Inc.,12266,"Houston, TX",MKE,"Milwaukee, WI",5,F
64.00,0.00,0.00,1756.00,Delta Air Lines Inc.,12892,"Los Angeles, CA",MKE,"Milwaukee, WI",2,L
64.00,39.00,0.00,1258.00,Southwest Airlines Co.,13303,"Miami, FL",MKE,"Milwaukee, WI",3,F
64.00,46.00,0.00,1718.00,Southwest Airlines Co.,14057,"Portland, OR",MKE,"Milwaukee, WI",2,F
64.00,11961.00,0.00,669.00,United Air Lines Inc.,13342,"Milwaukee, WI",ATL,"Atlanta, GA",7,L
64.00,12030.00,0.00,896.00,United Air Lines Inc.,13342,"Milwaukee, WI",DEN,"Denver, CO",5,L
65.00,0.00,0.00,236.00,Endeavor Air Inc.,13487,"Minneapolis, MN",ATW,"Appleton, WI",10,F
65.00,0.00,0.00,611.00,Delta Air Lines Inc.,12264,"Washington, DC",MKE,"Milwaukee, WI",7,L
65.00,0.00,0.00,814.00,Southwest Airlines Co.,10994,"Charleston, SC",MKE,"Milwaukee, WI",9,F
